geometry/type,geometry/coordinates/0,geometry/coordinates/1,type,properties/state,properties/code,properties/name,properties/zone,properties/address,geometry
Point,81.660307,24.065548000000003,Feature,Madhya Pradesh,KNC,KANCHANPUR ROAD,WCR,"Jabalpur, Madhya Pradesh",
Point,80.91798399999999,26.859254,Feature,,LCNC,LUCKNOW CITY,,,
Point,72.543267,23.094443000000002,Feature,,CLDB,CHANDLODIYA (B),,,
Point,76.501037,21.681178,Feature,,JRWN,Jirwan,,,
Point,72.921021,20.920848,Feature,,GNST,GANDHI SMRITI,,,
Point,72.54803399999999,23.156344,Feature,,KHDB,KHODIYAR,,,
Point,83.29008089999999,17.7223773,Feature,,WAT,WALTAIR,,,
Point,90.8529670435,25.9816211386,Feature,,AMGA,AMJONGA,,,
Point,73.119827,18.842284,Feature,,JITE,JITE,,,
Point,81.332987,21.098924,Feature,,PUWA,Pauwara Halt,,,
Point,84.292251,26.618891,Feature,,TPV,Tinpheria,,,
Point,69.716415,23.242661000000002,Feature,,MADP,MADHAPUR ROAD,,,
Point,85.23955500000001,24.815024,Feature,,EC28,PURA HALT,,,
Point,78.517436,22.142795,Feature,Madhya Pradesh,HRG,Hirdagarh,CR,"Dongar Parasia, Madhya Pradesh",
Point,79.45140099999999,22.048253,Feature,,MADM,Matradham Halt,,,
Point,78.80252499999999,21.658885,Feature,Madhya Pradesh,SASR,Sausar,SECR,"Sausar, Madhya Pradesh",
Point,86.695652,22.013657,Feature,,KUCE,Kuchai,,,
Point,88.552115,22.367665,Feature,West Bengal,GOF,Ghutiari Sharif,ER,"Ghutiari Shariff, West Bengal",
Point,74.2058883679,30.185034097,Feature,,BJMA,Burj Mohar,,,
Point,88.175047,26.606703,Feature,,BTSI,Batasi,,,
Point,72.1484284265,23.2982849059,Feature,,KNU,Kanjh,,,
Point,75.781443,23.178193999999998,Feature,,UJJN,Ujjain Jn,,,
Point,75.125978,12.816740000000001,Feature,,NRF,Neralakatte Halt,,,
Point,76.362376,26.023661999999998,Feature,,SWMD,Sawai Madhopur D,,,
Point,86.99825916260001,25.0382570525,Feature,,BELT,Bela Halt,,,
Point,79.639066,16.548406999999997,Feature,,GZA,Gurujalas,,,
Point,78.50699749019999,24.7313106127,Feature,,BRRI,Birari,,,
Point,81.08413800000001,26.052652,Feature,,BRRZ,Barara Buzurg,,,
Point,85.481349,26.317241,Feature,,BPGR,Benipurgram Halt,,,
Point,73.812967,29.355217,Feature,,SHWL,SAHUWALA,,,
Point,84.68692399999999,26.776378,Feature,,PRSN,PARSA NAGAR,,,
Point,78.0436230264,29.8079295893,Feature,Uttarakhand,ATMO,AITHAL,NR,"Haridwar, Uttarakhand",
Point,74.924993,16.966118,Feature,Maharashtra,AGDL,AGRAN DHULGAON,CR,"Jath Rd, Maharashtra",
Point,84.2479039038,25.1919497817,Feature,,GAHT,Ghusia Halt,,,
Point,79.22381373900001,11.976052306,Feature,,TRK,TIRUKOILUR,,,
Point,76.392141,21.574033,Feature,,SXA,SAGPHATA,,,
Point,77.591872,25.362076000000002,Feature,,RSRI,RAISHREE,,,
Point,73.45304499999999,23.739452999999997,Feature,Gujarat,JO,JO JAGABOR,NWR,"Jo Jagabor, Gujarat",
Point,87.21232632290001,23.6493523213,Feature,,SXD,SIDULI,,,
Point,93.06155700000001,25.171242,Feature,Assam,MGE,MIGRENDISA,NFR,"Migrendisa, Assam",
Point,85.3421818591,25.6820902631,Feature,,DHBI,DHABAULI HALT,,,
Point,92.71007999999999,24.837109,Feature,,SXO,SRIKONA,,,
Point,79.846763,10.687498999999999,Feature,,VLNK,VELANKANNI,,,
Point,77.671001,19.268289,Feature,,TBU,THARBAN,,,
Point,85.766204,23.807394000000002,Feature,,DMBR,DUMRI BIHAR,ECR,,
Point,88.04112500000001,24.517687000000002,Feature,West Bengal,AHN,AHIRAN,ER,"National Highway 34, West Bengal",
Point,82.205614,24.039636,Feature,Madhya Pradesh,SGAM,SAREIGRAM,WCR,"Sidhi, Madhya Pradesh",
Point,85.239275033,25.2547478737,Feature,,RPWN,Rambhawan Halt,,,
Point,88.188311,23.909674000000003,Feature,,KZPE,KAZIPARA HALT,,,
Point,88.242284,26.687630000000002,Feature,,HTA,Hatighisa,,,
Point,74.908742,15.454853,Feature,,NGV,NAGLAVI,,,
Point,88.17146,23.853212000000003,Feature,West Bengal,MIAN,MIANGRAM,ER,"Bazarsau, West Bengal",
Point,77.861414,11.173276999999999,Feature,,CNY,KOLANALLI,,,
Point,77.833638,9.088507,Feature,,KPM,KUMARAPURAM,,,
Point,75.90022099999999,25.230055,Feature,,SGAC,SOGARIYA CABIN,,,
Point,79.8777,12.777131,Feature,Tamil Nadu,PYV,PAZHAYA SEEVARAM,SR,"Palayasivaram, Tamil Nadu",
Point,89.004024,26.863246999999998,Feature,,CNM,CHENGMARI,,,
Point,91.792236,26.181703,Feature,,NGC,NEW GUWAHATI,,,
Point,77.27862400000001,28.926420999999998,Feature,Uttar Pradesh,AHQ,AHERA HALT,NR,"Tatiri, Uttar Pradesh",
Point,81.66986,16.799851999999998,Feature,Andhra Pradesh,STVA,SATYAVADA,SCR,"Coastal Andhra Region, Andhra Pradesh",
Point,73.8987694873,18.5259235991,Feature,,GIT,GHORPURI TRANSH,,,
Point,84.270833,26.653609000000003,Feature,,TRJ,Tariasujan,,,
Point,77.7465317596,10.4855987634,Feature,,ODC,Oddam Hatram,,,
Point,82.9075993964,25.276911474,Feature,Uttar Pradesh,HDT,HARDATTPUR,NER,"National Highway 2, Uttar Pradesh",
Point,88.448153,25.643573999999997,Feature,West Bengal,RDP,Radhikapur,NFR,"State Highway 10A, West Bengal",
Point,77.852085,26.709463000000003,Feature,,NPH,Nurpura,,,
Point,79.700558,20.580232,Feature,,NABN,Nagbhir Jn (Ng),,,
Point,85.54376733149999,25.4317780874,Feature,,KRRH,Kharuara Halt,,,
Point,80.176723,26.083606,Feature,,DXU,Duhru,,,
Point,81.409001,18.934852,Feature,Chhattisgarh,GIZ,Gidam,ECoR,"National Highway 16, Chhattisgarh",
Point,86.9862695435,25.1634535646,Feature,Bihar,GIF,Gani Dham Halt,ER,"Gani Dham, Bihar",
Point,83.2768154944,26.975829172700003,Feature,,MVKR,Mahawan Khor Halt,,,
Point,73.308384,19.004154000000003,Feature,,JTT,Jumapatti,,,
Point,72.29427,23.459001999999998,Feature,,JTN,Jotana,,,
Point,88.37271299999999,22.242111,Feature,West Bengal,MGT,Magra Hat,ER,"Magra Hat, West Bengal",
Point,79.6498049,11.024209599999999,Feature,,MNX,Manganallur,,,
Point,81.70660500000001,16.534799,Feature,,CTPR,Chinta Parru Ha,,,
Point,88.721428,22.658005,Feature,West Bengal,KMZA,Kankra Mirzanagar,ER,"Mirzanagar, West Bengal",
Point,79.41345000000001,20.801363000000002,Feature,,KRGN,Kargaon Halt,,,
Point,78.354883,21.493095999999998,Feature,,PUSA,Pusla,,,
Point,78.05456539999999,13.410991099999999,Feature,,CMY,Chintamani,,,
Point,85.28453529789999,25.4095173407,Feature,,SGYW,Singriawan,,,
Point,76.1667579382,28.7502173348,Feature,,DZL,Dhana Ladanpur,,,
Point,79.726457,21.294083,Feature,,MAHD,Mohadi Praganel,,,
Point,76.935071,10.624894,Feature,,ANM,ANAIMALAI ROAD,,,
Point,79.1470127649,12.1180073562,Feature,,TNI,TANDARAI,,,
Point,84.921285,26.538089,Feature,,BGAR,BANGARI,,,
Point,80.613163,26.399047,Feature,Uttar Pradesh,TKRP,Tikauli Rawatpur,NR,"Tikauli Rawatpur Railway Station, Uttar Pradesh",
Point,75.354461,15.434894,Feature,,NVD,NAVALGUND RD,,,
Point,82.843318,24.876545999999998,Feature,Uttar Pradesh,LUSA,LUSA,NCR,"State Highway 5, Uttar Pradesh",
Point,76.707775,21.963965,Feature,Madhya Pradesh,CAER,CHHANERA,WCR,"Chhanera, Madhya Pradesh",
Point,78.52116372309999,29.742927896,Feature,Uttarakhand,KTW,KOTDWARA,NR,"Kotdwara, Uttarakhand",
Point,74.34824731079999,26.1401115488,Feature,,BNGM,BANGURGRAM HALT,,,
Point,74.65329374689999,26.3236717828,Feature,,LAC,LACHHIPURA,,,
Point,84.06203632569999,25.0437938949,Feature,,BMHT,Baraw More,,,
Point,79.055869,25.270917999999998,Feature,Uttar Pradesh,RNRD,RANIPUR ROAD,NCR,"Mau Ranipur, Uttar Pradesh",
Point,77.726017,21.123835999999997,Feature,,SIRL,Shirala,,,
Point,69.84803099999999,21.764673,Feature,,TRSR,TARSAI,,,
Point,71.028821,23.597666,Feature,,LAA,LAKHPAT,,,
Point,75.10891500000001,30.822828,Feature,,GKX,Ghai Kalan,,,
Point,80.191891,21.389118,Feature,,GKT,Gankhera Halt,,,
Point,95.23363789119999,27.143953401599997,Feature,Assam,BRNR,BARUANAGAR,NFR,"Moran to Naharkatiya Rd, Assam",
Point,74.459554,17.049464999999998,Feature,,ANQ,AMNAPUR,,,
Point,79.75614999999999,12.824069,Feature,Tamil Nadu,NTT,NATHAPETTAI,SR,"Nathapettai - Kaliyanoor Rd, Tamil Nadu",
Point,84.89166900000001,26.948686,Feature,,NKU,NAKARDEI,,,
Point,85.162249,26.790374,Feature,,RRNH,RAMRUPNAGAR,,,
Point,80.051876,13.120184,Feature,,PRWS,PATTABIRAM WEST,,,
Point,88.071068,22.851949,Feature,West Bengal,BAHW,Bahir Khanda,ER,"State Highway 2, West Bengal",
Point,77.38734198969999,29.5622491051,Feature,,HHP,HARHAR FATEHPUR,,,
Point,84.273451449,26.447388357799998,Feature,,SRKR,Salar Khurd,,,
Point,72.38511899999999,23.759404,Feature,,UAR,UNAWA AITHOR,,,
Point,77.3686992383,8.1946448621,Feature,Tamil Nadu,VRLR,VIRANI ALUR,SR,"Kanyakumari, Tamil Nadu",
Point,78.067716,21.40605,Feature,,HKNT,Hiwarkheda,,,
Point,76.655091,27.607734,Feature,,GZKA,Gzka,,,
Point,70.370599,20.913261,Feature,,VRLF,Veraval Mg,,,
Point,73.59038699999999,29.399942999999997,Feature,,MSWA,Masaniwala,,,
Point,79.304203,22.053903000000002,Feature,Madhya Pradesh,KPDH,Kapurdha Halt,SECR,"SH 26, Madhya Pradesh",
Point,74.95205,30.040498999999997,Feature,,MKBH,Manwala Kot Bakhtu,,,
Point,76.25524899999999,28.313585999999997,Feature,,GRKA,Gurha Kemla,,,
Point,88.211777,24.248003,Feature,West Bengal,GSGB,Gosaingram,ER,"Murshidabad District, West Bengal",
Point,86.73407,21.95074,Feature,,VZR,Bhanjpur,,,
Point,76.542513,21.649222,Feature,,TAKL,Takal,,,
Point,85.515932,26.385382,Feature,,NRSD,New Runnisaidpur Halt,,,
Point,77.7325398,13.4313153,Feature,Karnataka,CBP,Chik Ballapur,SWR,"Chik Ballapur, Karnataka",
Point,73.757001,29.956914,Feature,,PRUR,Prithwirajpur,,,
Point,78.33712799999999,9.607657999999999,Feature,,NKK,Narikkudi,,,
Point,75.633124,29.189764,Feature,,NKN,Nyoli Kalan,,,
Point,86.9944876282,24.9936652146,Feature,,PPDI,Pipradih,,,
Point,75.9666857568,13.4826117961,Feature,,BLHI,Bisalehalli,,,
Point,76.48848000000001,14.209931,Feature,,DSHI,Doddasiddavanha,,,
Point,75.099097,29.524297999999998,Feature,,BJKN,Bajekan,,,
Point,78.13389600000001,13.374454,Feature,,DTT,Doddanatta Halt,,,
Point,92.24124800000001,24.433621,Feature,Tripura,CBZ,Churaibari,NFR,"Churaibari, Tripura",
Point,78.053936,14.268888,Feature,,MVA,Malaka Vemala,,,
Point,73.92244020000001,24.7524306,Feature,Rajasthan,BIML,Bhimal,NWR,"Rajsamand, Rajasthan",
Point,79.315031,21.033307999999998,Feature,,MZB,Mahuli Halt,,,
Point,78.276164,21.458720999999997,Feature,,WOC,Warud Orange City,,,
Point,86.3684319092,25.4274073054,Feature,,SANH,SANHA HALT,,,
Point,72.535718,23.179203,Feature,,IFCO,IFFCO CABIN,,,
Point,76.26256500000001,32.085157,Feature,Himachal Pradesh,KGRA,KANGRA,NR,"Kangra, Himachal Pradesh",
Point,79.01907800000001,20.109731,Feature,,MJKN,MAJRI KHADAN,,,
Point,77.5990446368,14.980726541100001,Feature,,PMD,PAMIDI,,,
Point,79.045744,29.327364,Feature,Uttarakhand,PRM,PIRUMADARA,NER,"Nainital District, Uttarakhand",
Point,79.790691,10.753121,Feature,Tamil Nadu,SKK,SIKKAL,SR,"Sikkal, Tamil Nadu",
Point,79.369788,28.295969,Feature,,RSC,RAMGANGA SOUTH,,,
Point,72.77248,19.698038,Feature,Maharashtra,PLG,PALGHAR,WR,"Palghar, Maharashtra",
Point,77.13253484500001,19.286454997699998,Feature,,PPLC,PIMPLA CHAURE HALT,,,
Point,88.335819,23.365861,Feature,,KLNT,KALINAGAR,,,
Point,83.18727200000001,25.54466,Feature,Uttar Pradesh,ARJ,AUNRIHAR JN,NER,"Ghazipur, Uttar Pradesh",
Point,78.108515,10.93648,Feature,,TNDN,THANDONI,,,
Point,72.290171,27.099589,Feature,Rajasthan,MBT,MARWAR BIRTHI,NWR,"National Highway 15, Rajasthan",
Point,71.530851,23.817141,Feature,,PLE,PIPLEE,,,
Point,71.924583,21.724542,Feature,,MTSK,MOTA SURKA,,,
Point,77.841953,8.862518999999999,Feature,Tamil Nadu,NRK,NARAIKKINAR,SR,"Palayamkottai - Kolathur - Nagalapuram - Aruppukottai Rd, Tamil Nadu",
Point,75.6375275745,31.8706261437,Feature,,GPW,GHAUNSPUR,,,
Point,74.74395299999999,30.006625,Feature,Punjab,PTRL,PATHRALA,NWR,"National Highway 64, Punjab",
Point,86.4345602,23.675524600000003,Feature,Jharkhand,PEH,Pathardih Junction,ECR,"Jairampur More to Baliapur, Jharkhand",
Point,86.376438,20.295401,Feature,,NIN,Nimkana,,,
Point,83.396612,27.361006,Feature,,NIT,Naikot,,,
Point,85.27791552000001,25.336743948,Feature,,KAMA,Kamta Halt,,,
Point,87.927872196,22.1909239649,Feature,West Bengal,NDKR,Nandakumar P.H.,?,"Haldia Mechada via Tamluk, West Bengal",
Point,76.651361,21.474117,Feature,,RNU,Ratnapur,,,
Point,78.0778607251,26.3484669242,Feature,Madhya Pradesh,BMZ,Bamour Gaon,NCR,"National Highway 3, Madhya Pradesh",
Point,92.457351,24.857347,Feature,Assam,BXG,Bhanga,NFR,"National Highway 44, Assam",
Point,88.32445458000001,26.697770440000003,Feature,,BORA,Bagdogra,,,
Point,80.05975199999999,13.136714000000001,Feature,,PTMS,Pattabiram Military,,,
Point,82.3397643762,27.5318304825,Feature,,LHNR,Lakshmanpur Halt,,,
Point,85.27902379519999,25.3541150645,Feature,,LHNA,Lohanda,,,
Point,79.667563,11.628136,Feature,,KLNC,Kullanchavadi,,,
Point,77.60155400000001,15.283,Feature,,PGDI,Pagidirai Halt,,,
Point,81.13597700000001,26.021201,Feature,Uttar Pradesh,JPD,Jalalpur Dhai,?,"State Highway 38, Uttar Pradesh",
Point,75.11856523189999,14.150947457100001,Feature,,BGV,Balegundi,,,
Point,86.501362,22.130678,Feature,,BGY,Bangriposi,,,
Point,81.94987,19.038845,Feature,,KMEZ,Kumar Maranga,,,
Point,73.653205,27.995122,Feature,,BLSR,Belasar,,,
Point,75.92847693120001,13.430423881200001,Feature,,SHYP,Sakarayapatna,,,
Point,91.895623,23.924910999999998,Feature,Tripura,JWNR,Jawaharnagar,NFR,"National Highway 44, Tripura",
Point,86.64224200000001,22.125193,Feature,,RJLK,Rajalukah,,,
Point,73.739883,25.669354,Feature,Rajasthan,MRWS,Marwar Ranawas,NWR,"State Highway 61, Rajasthan",
Point,74.853025,24.459872999999998,Feature,Madhya Pradesh,NMH,NIMACH,WR,"MDR 11A, Madhya Pradesh",
Point,80.830108,27.33652,Feature,Uttar Pradesh,SUIA,SURAINCHA,NER,"Suraincha, Uttar Pradesh",
Point,78.858717,10.785689,Feature,Tamil Nadu,SGM,SOLGAMPATTI,SR,"Thirunedukulam To Paper Mill Rd, Tamil Nadu",
Point,78.50959573360001,28.3284610746,Feature,Uttar Pradesh,DN,DHANARI,NR,"State Highway 39, Uttar Pradesh",
Point,71.641594,22.71246,Feature,Gujarat,JVN,JORAWARNAGAR JN,WR,"Surendra Nagar, Gujarat",
Point,88.230351,21.824712,Feature,West Bengal,UKLR,Ukilerhat Halt,ER,"National Highway 117, West Bengal",
Point,79.718883,10.755434000000001,Feature,Tamil Nadu,KOQ,KUTHUR,SR,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",
Point,79.198201,10.773265,Feature,Tamil Nadu,MAV,MARIAMMANKOVIL,SR,"Mariammankoil Railway Station Rd, Tamil Nadu",
Point,77.706939,12.936565,Feature,Karnataka,BLRR,Belandur Road,SWR,"Bengaluru, Karnataka",
Point,79.56963800000001,27.364691,Feature,Uttar Pradesh,SRDW,SHRIMAD DWARAKAPURI,NCR,"Shrimad Dwarakapuri, Uttar Pradesh",
Point,81.93144699999999,24.083218,Feature,Madhya Pradesh,SKBR,SHANKARPUR BHADAURA,WCR,"Madhya Pradesh, Madhya Pradesh",
Point,78.67629099999999,22.833649,Feature,Madhya Pradesh,SCKR,SALICHAUKA ROAD,WCR,"Gadarwara, Madhya Pradesh",
Point,73.849246,25.635531,Feature,Rajasthan,GGO,Goram Ghat,NWR,"Pali, Rajasthan",
Point,77.15626035310001,28.660009076599998,Feature,Delhi NCT,PTNR,PATEL NAGAR,NR,"Najafgarh Road Industrial Area, Delhi NCT",
Point,87.325732,22.881747,Feature,West Bengal,BGO,BOGRI ROAD,SER,"Bridge over Krishnanagore, West Bengal",
Point,88.59190873,23.209058770000002,Feature,West Bengal,BNKA,Bankim Nagar,ER,"State Highway 11, West Bengal",
Point,87.987567,22.194485,Feature,West Bengal,SSPH,Satish Samanta P.H.,?,"Mahishadal Geonkhali Rd, West Bengal",
Point,79.375029,28.298118,Feature,Uttar Pradesh,RGB,RAMGANGA,NR,"State Highway 33, Uttar Pradesh",
Point,76.138705,14.126112,Feature,Karnataka,JRU,CHIKJAJUR JN,SWR,"Chikkajajur, Karnataka",
Point,78.495114,10.898665999999999,Feature,Tamil Nadu,PLI,PETTAIVAYATALAI,SR,"Pettavaithalai, Tamil Nadu",
Point,81.599095,16.620491,Feature,Andhra Pradesh,AVLI,ARAVALLI,SCR,"West Godavari, Andhra Pradesh",
Point,74.8295941504,15.4642781905,Feature,,KHST,KASHANATTI,,,
Point,76.39004938960001,13.2744988982,Feature,Karnataka,HVL,HONNAVALLI ROAD,SWR,"National Highway 206, Karnataka",
Point,76.454627,13.260739,Feature,Karnataka,SSNH,SREE SARADANAGAR HALT,SWR,"Tiptur, Karnataka",
Point,77.725745,28.876213999999997,Feature,Uttar Pradesh,CXA,Chandsara,NR,"Chandsara, Uttar Pradesh",
Point,74.940231,30.150805,Feature,,BTIB,BHATINDA B CABIN,,,
Point,82.766166,24.217385999999998,Feature,Uttar Pradesh,ANPR,Anpara,ECR,"Sonebhadra, Uttar Pradesh",
Point,70.557048,21.101116,Feature,Gujarat,CTRD,Chitrawad,WR,"Chitravad And Borvav Railway Station, Gujarat",
Point,80.43078299999999,16.86827,Feature,Andhra Pradesh,TNGM,TONDALAGOPAVARAM,SCR,"Tondalagopavaram Station, Andhra Pradesh",
Point,77.72704800000001,27.240587,Feature,,KHSN,KHERA SANDHAN HALT,,,
Point,75.34282,31.326976000000002,Feature,Punjab,RCF,KAPURTHALA RAIL COACH FACTORY,NR,"kapurthala, Punjab",
Point,82.291923,23.287243,Feature,Madhya Pradesh,UKR,UDALKACHAR,SECR,"National Highway 78, Madhya Pradesh",
Point,85.8714580536,25.598419045,Feature,,FAH,FATEHA HALT,,,
Point,74.78308399999999,24.500035299999997,Feature,Rajasthan,BIWK,BISALWAS KALAN,WR,"MDR 11A, Rajasthan",
Point,79.753349,11.748883,Feature,Tamil Nadu,TDPR,TIRUPADRIPULYUR,SR,"Cuddalore, Tamil Nadu",
Point,78.48785099999999,17.567577,Feature,Andhra Pradesh,GOPL,GUNDLA POCHAMPALLI,SCR,"Telangana Region, Andhra Pradesh",
Point,78.4021040503,18.0661191061,Feature,,SNPH,SHANKAPUR HALT,,,
Point,79.534339,10.767733999999999,Feature,Tamil Nadu,TMU,TIRUMANTHIKUNAM,SR,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",
Point,85.239725,24.815193999999998,Feature,,PURA,PURA HALT,,,
Point,86.352761,26.245715,Feature,Bihar,TMA,Tamuria,ECR,"Bihar, Bihar",
Point,84.12696299999999,18.633565,Feature,Andhra Pradesh,TMB,Temburu,ECoR,"Paralakhemundi, Andhra Pradesh",
Point,76.057298,23.093053,Feature,,SKBN,SILAKHEDI,,,
Point,79.32878500000001,10.942234,Feature,Tamil Nadu,SWI,SWAMIMALAI,SR,"Swamimalai, Tamil Nadu",
Point,76.072554,23.161929,Feature,Madhya Pradesh,RCJ,RANYAL JASMIYA,WR,"Devas, Madhya Pradesh",
Point,77.31951000000001,28.673319000000003,Feature,Delhi NCT,VVB,VIVEKA VIHAR,NR,"Jhilmil Industrial Area, Delhi NCT",
Point,81.507968,23.994180999999998,Feature,Madhya Pradesh,BARD,DUVRI KALAN,WCR,"State Highway 9, Madhya Pradesh",
Point,79.009802,29.298626000000002,Feature,Uttarakhand,GWS,GAUSHALA,NER,"National Highway 121, Uttarakhand",
Point,93.846465,26.13131,Feature,Assam,NJN,NAOJAN,NFR,"local Rd, Assam",
Point,82.2329218,16.9670099,Feature,Andhra Pradesh,CCT,KAKINADA TOWN,SCR,"East Godavari, Andhra Pradesh",
Point,81.13029,16.495533000000002,Feature,Andhra Pradesh,MVP,MOKHASA KALVPDI,SCR,"Putlacheruvu, Andhra Pradesh",
Point,94.9019739417,27.4781132774,Feature,Assam,DBRT,DIBRUGARH TOWN,NFR,"Dibrugarh, Assam",
Point,77.4194318207,8.199571810899998,Feature,Tamil Nadu,NJT,NAGERCOIL TOWN,SR,"Nagercoil, Tamil Nadu",
Point,78.299178,10.953711,Feature,Tamil Nadu,MMH,MAHADANAPURAM,SR,"Nagappattinam - Gundlupet Road(Vandikara Street), Tamil Nadu",
Point,73.005205,26.059514,Feature,Rajasthan,HWT,HANWANT,NWR,"Basni, Rajasthan",
Point,78.182282,26.216473,Feature,Madhya Pradesh,GWO,Gwalior NG,NCR,"Gwalior, Madhya Pradesh",
Point,75.848386,31.203335000000003,Feature,Punjab,KASH,Kulthamabdullashah Halt,NR,"Kulthamabdullashah, Punjab",
Point,72.5442353925,25.762982552100002,Feature,Rajasthan,BMSN,Bamsin,NWR,"SH 66, Rajasthan",
Point,90.410617,23.815527,Feature,Bangladesh,DHCA,Dhaca Cantt.,?,"Dhaka, Bangladesh",
Point,92.37868,24.788432999999998,Feature,,SAKD,Suprakandi,,,
Point,80.03937900000001,22.419012000000002,Feature,,KRRI,Khairranji,,,
Point,81.267274,25.996484000000002,Feature,Uttar Pradesh,RCP,Ramachandrapur,NR,"Lucknow Allahabad Rd, Uttar Pradesh",
Point,80.21785643429999,27.134445803800002,Feature,Uttar Pradesh,GNTR,Gauntra Halt,NR,"Gauntra, Uttar Pradesh",
Point,77.732428,20.902137,Feature,,NAVI,Navi Amravati,,,
Point,74.09578200000001,24.81828,Feature,Rajasthan,FAN,Fatehnagar,NWR,"Fatehnagar, Rajasthan",
Point,73.594519,22.214729000000002,Feature,Gujarat,CCP,Chhuchhapura Junction,WR,"SH 159, Gujarat",
Point,84.746619,25.786151,Feature,,CIF,Chhapra Kacheri Jn.,,,
Point,79.702691,21.458741,Feature,,CCO,Chicholi,,,
Point,88.634016,23.274779,Feature,West Bengal,BHGH,Bhairgachhi,ER,"Ranaghat-Bagula Bypass, West Bengal",
Point,79.689457,22.171372,Feature,Madhya Pradesh,BHV,Bhoma,SECR,"State Highway 11A, Madhya Pradesh",
Point,76.80741,18.538466,Feature,Maharashtra,WDLN,WADWAL NAGNATH,SCR,"Wadwal Nagnath, Maharashtra",
Point,86.5967982178,25.7600467439,Feature,,BRHD,BABA RAGHUNI HALT DWARIKA,,,
Point,77.178109,15.163457000000001,Feature,Andhra Pradesh,TKBN,TSAKIBANDA,SWR,"Rayalaseema Region, Andhra Pradesh",
Point,78.9845402875,22.9155569073,Feature,Madhya Pradesh,KFY,KARAPGAON,WCR,"National Highway 26, Madhya Pradesh",
Point,78.29188099999999,22.727429,Feature,Madhya Pradesh,SXF,SOBHAPUR,WCR,"State Highway 22, Madhya Pradesh",
Point,76.5230602795,13.2656079329,Feature,Karnataka,BNK,BANASANKARAI HA,SWR,"National Highway 206, Karnataka",
Point,89.751593,26.307287000000002,Feature,,BXHT,Boxirhat,,,
Point,77.468815,28.663865,Feature,,MFH,MAHRAULI,,,
Point,77.49972700000001,28.679874,Feature,,AKNR,ADHYATMIK NAGAR,,,
Point,77.528116,28.690718999999998,Feature,,DS,DASNA,,,
Point,77.668008,28.712335,Feature,,PKW,PILKHUA,,,
Point,77.7102953784,28.7210709953,Feature,,KKMB,KASTLA KASAMBAD,,,
Point,77.77957599999999,28.739613,Feature,,HPU,HAPUR,,,
Point,77.855523,28.747393000000002,Feature,,BBO,BABUGARH,,,
Point,77.913232,28.746651,Feature,,QXR,KUCHESAR ROAD,,,
Point,77.9499696448,28.7567148575,Feature,,SKHR,SIKHERA MB HALT,,,
Point,77.98347199999999,28.765190999999998,Feature,,SMBL,SIMBHOOLI,,,
Point,78.07350799999999,28.781743,Feature,,GMS,GARHMUKTESAR,,,
Point,78.1412204187,28.761399945399997,Feature,,GGB,GARHMUKTESAR BR,,,
Point,78.180192128,28.8013612636,Feature,,KHE,KANKATHER,,,
Point,78.250784,28.834937999999998,Feature,,GJL,GAJRAULA JN,,,
Point,78.330321,28.856392,Feature,,MHHR,MAHESRA,,,
Point,78.3593320288,28.8654124385,Feature,,KFPR,KAFURPUR,,,
Point,78.474329,28.892688,Feature,,AMRO,AMROHA,,,
Point,78.5605679086,28.8802519228,Feature,,KIV,KAIALSA,,,
Point,78.611771,28.874271,Feature,,CKLT,CHAK KALI LAIT,,,
Point,78.65886363950001,28.8794821589,Feature,,HKP,HAKIMPUR,,,
